timestamp,total_value,cash,returns,regime,pos_SPY,val_SPY
2024-01-05,998524.0862675664,3968.3557984867366,0.0,bull,2125.4824125258156,994555.7304690797
2024-01-08,1012722.3087832389,3968.3557984867366,0.01421920884126561,bear,2125.4824125258156,1008753.9529847521
2024-01-09,1011191.9614462202,3968.3557984867366,-0.001511122371597969,bull,2125.4824125258156,1007223.6056477334
2024-01-10,1016888.2543117894,3968.3557984867366,0.005633245795805501,bull,2125.4824125258156,1012919.8985133027
2024-01-11,1016441.903005159,3968.3557984867366,-0.0004389384032491328,bull,2125.4824125258156,1012473.5472066723
2024-01-12,1017143.3122012925,3968.3557984867366,0.000690063243221027,bull,2125.4824125258156,1013174.9564028058
2024-01-16,1013423.7179793724,3968.3557984867366,-0.0036569027956052835,bull,2125.4824125258156,1009455.3621808856
2024-01-17,1007812.4444103042,3968.3557984867366,-0.005536947152032599,bull,2125.4824125258156,1003844.0886118175
2024-01-17,1007812.4444103042,3968.3557984867366,0.0,bull,2125.4824125258156,1003844.0886118175
2024-01-18,1016739.4705429126,3968.3557984867366,0.008857824868229164,transition,2125.4824125258156,1012771.1147444259
2024-01-19,1029364.8360733159,3968.3557984867366,0.012417503102994233,bear,2125.4824125258156,1025396.4802748292
2024-01-22,1031532.8281340923,3968.3557984867366,0.002106145445036283,bull,2125.4824125258156,1027564.4723356055
2024-01-23,1034529.7583357537,3968.3557984867366,0.0029053173296311645,bull,2125.4824125258156,1030561.402537267
2024-01-24,1035656.2640143923,3968.3557984867366,0.0010889060170205165,bull,2125.4824125258156,1031687.9082159055
2024-01-25,1041267.5375834604,3968.3557984867366,0.005418084903303587,bull,2125.4824125258156,1037299.1817849737
2024-01-26,1039949.7384876945,3968.3557984867366,-0.0012655720534841845,bull,2125.4824125258156,1035981.3826892078
2024-01-29,1048154.1006000441,3968.3557984867366,0.007889190995211426,bull,2125.4824125258156,1044185.7448015574
2024-01-30,1047346.4172832844,3968.3557984867366,-0.0007705768801528182,bull,2125.4824125258156,1043378.0614847976
2024-01-31,1030321.3031589525,3968.3557984867366,-0.016255475593732742,bear,2125.4824125258156,1026352.9473604658
2024-02-01,1043754.3520061157,3968.3557984867366,0.013037727945620118,bear,2125.4824125258156,1039785.996207629
2024-02-02,1054700.5864306237,3968.3557984867366,0.01048736649908963,bear,2125.4824125258156,1050732.230632137
2024-02-05,1050874.7180880774,3968.3557984867366,-0.0036274449751601983,bull,2125.4824125258156,1046906.3622895905
2024-02-06,1053914.157937989,3968.3557984867366,0.0028922951495508123,bull,2125.4824125258156,1049945.8021395025
2024-02-07,1062671.1454775957,3968.3557984867366,0.008309014044122827,bull,2125.4824125258156,1058702.789679109
2024-02-08,1063138.7516083512,3968.3557984867366,0.00044002900873472994,bull,2125.4824125258156,1059170.3958098644
2024-02-09,1069260.1409564256,3968.3557984867366,0.005757846131385662,bull,2125.4824125258156,1065291.7851579387
2024-02-12,1068792.53482567,3968.3557984867366,-0.0004373174617144569,bull,2125.4824125258156,1064824.1790271832
2024-02-13,1054126.7061792416,3968.3557984867366,-0.01372186665658228,bear,2125.4824125258156,1050158.350380755
2024-02-14,1063670.1222114824,3968.3557984867366,0.009053386064784874,transition,2125.4824125258156,1059701.7664129958
2024-02-15,1070981.7817105716,3968.3557984867366,0.006873991613008291,bull,2125.4824125258156,1067013.4259120848
2024-02-16,1065668.075679257,3968.3557984867366,-0.0049615279382507465,bull,2125.4824125258156,1061699.7198807702
2024-02-20,1059822.999044811,3968.3557984867366,-0.005484894187827205,bull,2125.4824125258156,1055854.643246324
2024-02-21,1060779.4661304476,3968.3557984867366,0.000902478136914111,bull,2125.4824125258156,1056811.1103319607
2024-02-22,1082650.6801553383,3968.3557984867366,0.020618059382949163,bear,2125.4824125258156,1078682.3243568514
2024-02-23,1083394.5989997224,3968.3557984867366,0.0006871273052517771,bull,2125.4824125258156,1079426.2432012355
2024-02-26,1079441.2017124244,3968.3557984867366,-0.0036490834373256896,bull,2125.4824125258156,1075472.8459139375
2024-02-27,1081439.1551801986,3968.3557984867366,0.0018509145885895902,bull,2125.4824125258156,1077470.7993817118
2024-02-28,1080015.081963806,3968.3557984867366,-0.0013168315661322319,bull,2125.4824125258156,1076046.7261653193
2024-02-29,1083883.459954603,3968.3557984867366,0.003581781454165657,bull,2125.4824125258156,1079915.1041561163
2024-03-01,1094022.0110623515,3968.3557984867366,0.00935391255824962,transition,2125.4824125258156,1090053.6552638647
2024-03-04,1092852.9957354618,3968.3557984867366,-0.0010685482696591484,bull,2125.4824125258156,1088884.6399369752
2024-03-05,1081970.5257833297,3968.3557984867366,-0.00995785343005668,bear,2125.4824125258156,1078002.169984843
2024-03-06,1087433.0155835212,3968.3557984867366,0.005048649357834149,bull,2125.4824125258156,1083464.6597850344
2024-03-07,1098187.9565909016,3968.3557984867366,0.009890210112490676,bear,2125.4824125258156,1094219.600792415
2024-03-08,1091620.215936197,3968.3557984867366,-0.00598052511438281,bull,2125.4824125258156,1087651.8601377103
2024-03-11,1090685.0036746855,3968.3557984867366,-0.0008567194413025966,bull,2125.4824125258156,1086716.6478761989
2024-03-12,1102375.1569435778,3968.3557984867366,0.010718175485595194,bear,2125.4824125258156,1098406.801145091
2024-03-13,1100653.5161894318,3968.3557984867366,-0.0015617557628198196,bull,2125.4824125258156,1096685.1603909452
2024-03-14,1098485.5241286554,3968.3557984867366,-0.0019697316447796678,bull,2125.4824125258156,1094517.1683301688
2024-03-15,1087603.0541765234,3968.3557984867366,-0.009906794138925335,bear,2125.4824125258156,1083634.6983780365
2024-03-18,1094043.2658864767,3968.3557984867366,0.0059214726229594615,bull,2125.4824125258156,1090074.9100879899
2024-03-19,1100100.890762175,3968.3557984867366,0.00553691527984489,bull,2125.4824125258156,1096132.5349636883
2024-03-20,1110239.4418699234,3968.3557984867366,0.009216019360482648,transition,2125.4824125258156,1106271.0860714365
2024-03-21,1113895.2716194675,3968.3557984867366,0.0032928300073602245,bull,2125.4824125258156,1109926.915820981
2024-03-22,1111791.0440310673,3968.3557984867366,-0.0018890712996213325,bull,2125.4824125258156,1107822.6882325804
2024-03-25,1108730.34935703,3968.3557984867366,-0.0027529405732034935,bull,2125.4824125258156,1104761.993558543
2024-03-26,1106689.8862410048,3968.3557984867366,-0.0018403601175059228,bull,2125.4824125258156,1102721.5304425182
2024-03-27,1115956.9895596174,3968.3557984867366,0.00837371284749814,transition,2125.4824125258156,1111988.6337611307
2024-03-28,1115744.4413183653,3968.3557984867366,-0.00019046275370877518,bull,2125.4824125258156,1111776.0855198784
2024-04-01,1113810.2523229667,3968.3557984867366,-0.0017335412337910825,bull,2125.4824125258156,1109841.8965244798
2024-04-02,1106753.650713381,3968.3557984867366,-0.006335550956609111,bull,2125.4824125258156,1102785.2949148943
2024-04-03,1107965.1756885205,3968.3557984867366,0.0010946654428099101,bull,2125.4824125258156,1103996.8198900337
